square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,response_2.rt_left,response_2.rt_right,response.rt_left,response.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3638.5618463999126,3640.5618414999917,3638.5618463999126,3639.561850399943,3639.5451814999105,3640.54518929997,"[0, 0, 0]",1,3638.5618463999126,3640.5618414999917,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3640.578498699935,3642.578536999994,3640.578498699935,3641.5785300999414,3641.5618744000094,3642.5618535999674,"[0, 0, 0]",1,3640.578498699935,3642.578536999994,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3642.645548500004,None,3642.645548500004,3643.6452182999346,3643.6285503999097,None,"[0, 0, 0]",1,3642.645548500004,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3644.6118815999944,3646.611895499984,3644.6118815999944,3645.611906099948,3645.5952417999506,3646.5952418999514,"[0, 0, 0]",1,3644.6118815999944,3646.611895499984,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3646.628580599907,3648.6285942000104,3646.628580599907,3647.628584299935,3647.611930599902,3648.6119311999064,"[0, 0, 0]",1,3646.628580599907,3648.6285942000104,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3648.6452601999044,3650.645159699954,3648.6452601999044,3649.6452692999737,3649.6286146999337,3650.6286135999253,"[0, 0, 0]",1,3648.6452601999044,3650.645159699954,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3650.6619503999827,3652.661955899908,3650.6619503999827,3651.662266399944,3651.6452770999167,3652.6452963999473,"[0, 0, 0]",1,3650.6619503999827,3652.661955899908,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3652.6786346000154,3654.67862469994,3652.6786346000154,3653.6786338000093,3653.6619782999624,3654.66197929997,"[0, 0, 0]",1,3652.6786346000154,3654.67862469994,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,3654.6953220999567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.02469135802469,3298.5572684399085,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,3669.9123155999696,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3674.7455278999405,None,3674.7455278999405,3675.745499999961,3675.7288423000136,3676.72884180001,"[0, 0, 0]",1,3674.7455278999405,None,,,,,,,,,,0.01468316011596471,5.011755960062146,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3676.745500299963,3678.745530199958,3676.745500299963,3677.745506200008,3677.728844499914,3678.72883919999,"[0, 0, 0]",1,3676.745500299963,3678.745530199958,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3678.7621995999943,3680.7622056999244,3678.7621995999943,3679.762205499923,3679.7455375000136,3680.7455411999254,"[0, 0, 0]",1,3678.7621995999943,3680.7622056999244,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3680.778873299947,3682.7788721999386,3680.778873299947,3681.7788880999433,3681.762210899964,3682.762232900015,"[0, 0, 0]",1,3680.778873299947,3682.7788721999386,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3682.8458170999074,None,3682.8458170999074,3683.845570800011,3683.8289022999816,None,"[0, 0, 0]",1,3682.8458170999074,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3684.812244099914,3686.812262499938,3684.812244099914,3685.8122548999963,3685.795595399919,3686.795610699919,"[0, 0, 0]",1,3684.812244099914,3686.812262499938,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3686.8289406999247,3688.8289631999796,3686.8289406999247,3687.828943499946,3687.812283199979,3688.812346599996,"[0, 0, 0]",1,3686.8289406999247,3688.8289631999796,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3688.845608099946,3690.8456482999027,3688.845608099946,3689.8456219999352,3689.8289662000025,3690.828966000001,"[0, 0, 0]",1,3688.845608099946,3690.8456482999027,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3690.8623021999374,3692.862317199935,3690.8623021999374,3691.8623207999626,3691.845648999908,3692.845630900003,"[0, 0, 0]",0,3690.8623021999374,3692.862317199935,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3692.8789976999396,3694.8790036999853,3692.8789976999396,3693.8789696999593,3693.8623377999756,3694.8623605999164,"[0, 0, 0]",1,3692.8789976999396,3694.8790036999853,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,3694.895659499918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.962962962962962,3338.773973340052,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,3710.8121961000143,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3714.9458487000084,None,3714.9458487000084,3715.945853199926,3715.9291936999653,3716.9291987000033,"[0, 0, 0]",1,3714.9458487000084,None,,,,,,,,,,0.015002159983851016,5.012368560070172,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3716.9458398999413,3718.945880699903,3716.9458398999413,3717.945872399956,3717.929220699938,3718.929122600006,"[0, 0, 0]",1,3716.9458398999413,3718.945880699903,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3718.962548499927,3720.9625779999187,3718.962548499927,3719.962557299994,3719.9459114999045,3720.9459049999714,"[0, 0, 0]",1,3718.962548499927,3720.9625779999187,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3720.979303399916,3722.9792570999125,3720.979303399916,3721.9792587999254,3721.962577799917,3722.9625846999697,"[0, 0, 0]",1,3720.979303399916,3722.9792570999125,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3723.0628887999337,None,3723.0628887999337,3724.0625934000127,3724.045923699974,None,"[0, 0, 0]",1,3723.0628887999337,None,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3725.0125996000133,3727.012621999951,3725.0125996000133,3726.012619499932,3725.9959418999497,3726.9959531999193,"[0, 0, 0]",1,3725.0125996000133,3727.012621999951,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3727.0293104000157,3729.029307699995,3727.0293104000157,3728.0292920999927,3728.0126176999183,3729.012636499945,"[0, 0, 0]",1,3727.0293104000157,3729.029307699995,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3729.045898600016,3731.0459960999433,3729.045898600016,3730.0459723999957,3730.029320599977,3731.029322999995,"[0, 0, 0]",1,3729.045898600016,3731.0459960999433,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3731.062650499982,3733.0627645999193,3731.062650499982,3732.062641699915,3732.045992499916,3733.0460062999045,"[0, 0, 0]",1,3731.062650499982,3733.0627645999193,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3733.0793565999484,3735.0793794000056,3733.0793565999484,3734.079355999944,3734.062684500008,3735.062701699906,"[0, 0, 0]",1,3733.0793565999484,3735.0793794000056,,,,,,,,,,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,3735.0960264999885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.308641975308642,3378.7416751401033,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",None,0,0,0,0,,,,,3750.34660109994,None,3755.1628861000063,None,3755.1628861000063,3756.1628779999446,3756.1462079999037,3757.1462270999327,1,None,None,"[0, 0, 0]",,,3755.1628861000063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014302959898486733,5.0109958599787205,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,1,1,1,,,,,,,3757.162888199906,None,3757.162888199906,3758.16290799994,3758.1462337999837,3759.1462301999563,1,None,None,"[0, 0, 0]",,,3757.162888199906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,0,2,2,2,,,,,,,3759.162898999988,3759.162898999988,3759.162898999988,3760.1629036999075,3760.1462548999116,3761.146251600003,1,None,None,"[0, 0, 0]",,,3759.162898999988,3759.162898999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3761.1629027000163,3761.1629027000163,3761.1629027000163,3762.1629172000103,3762.1462653999915,3763.1462683000136,1,None,None,"[0, 0, 0]",,,3761.1629027000163,3761.1629027000163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,4,4,4,,,,,,,3763.212940199999,3763.212940199999,3763.212940199999,3764.21294379991,3764.21294379991,None,1,None,None,"[0, 0, 0]",,,3763.212940199999,3763.212940199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,5,5,5,,,,,,,3765.179631399922,None,3765.179631399922,3766.179638599977,3766.1629576999694,3767.1629891999764,1,None,None,"[0, 0, 0]",,,3765.179631399922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,3767.1796213999623,3767.1796213999623,3767.1796213999623,3768.179648099933,3768.1629866999574,3769.1629861999536,1,None,None,"[0, 0, 0]",,,3767.1796213999623,3767.1796213999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,7,7,7,,,,,,,3769.179659599904,3769.179659599904,3769.179659599904,3770.179673400009,3770.1632797999773,3771.1630070999963,1,None,None,"[0, 0, 0]",,,3769.179659599904,3769.179659599904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,8,8,8,,,,,,,3771.1796731000068,3771.1796731000068,3771.1796731000068,3772.1797816999024,3772.16301629995,3773.1630390000064,1,None,None,"[0, 0, 0]",,,3771.1796731000068,3771.1796731000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",1,0,9,9,9,,,,,,,3773.17969489994,3773.17969489994,3773.17969489994,3774.1797161999857,3774.1629878999665,3775.163034899975,1,None,None,"[0, 0, 0]",,,3773.17969489994,3773.17969489994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,3775.179776199977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.086419753086417,3423.041366940015,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",None,0,0,0,0,,,,,3792.413227299927,None,3795.2298688999144,None,3795.2298688999144,3796.229914299911,3796.213239099947,3797.213239099947,1,None,None,"[0, 0, 0]",,,3795.2298688999144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014990560011938214,5.012603859999217,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",1,0,1,1,1,,,,,,,3797.229917699937,None,3797.229917699937,3798.229904699954,3798.213261500001,3799.213266699924,1,None,None,"[0, 0, 0]",,,3797.229917699937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",1,0,2,2,2,,,,,,,3799.2298124999506,3799.2298124999506,3799.2298124999506,3800.229932499933,3800.2131774999434,3801.213285499951,1,None,None,"[0, 0, 0]",,,3799.2298124999506,3799.2298124999506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
3,"[0.2, 0.2]",0,0,3,3,3,,,,,,,3801.2299380999757,3801.2299380999757,3801.2299380999757,3802.229933799943,3802.2132809999166,3803.213291399996,1,None,None,"[0, 0, 0]",,,3801.2299380999757,3801.2299380999757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
5,"[0, 0]",0,0,4,4,4,,,,,,,3803.2638362,3803.2638362,3803.2638362,3804.2633034000173,3804.2466452999506,None,1,None,None,"[0, 0, 0]",,,3803.2638362,3803.2638362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,3805.2466278999345,None,3805.2466278999345,3806.2466464999598,3806.229998399969,3807.229989599902,1,None,None,"[0, 0, 0]",,,3805.2466278999345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,3807.2466197999893,3807.2466197999893,3807.2466197999893,3808.2466598999454,3808.230012899963,3809.230019600014,1,None,None,"[0, 0, 0]",,,3807.2466197999893,3807.2466197999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,3809.246695399983,3809.246695399983,3809.246695399983,3810.246696999995,3810.2300064999145,3811.230007599923,1,None,None,"[0, 0, 0]",,,3809.246695399983,3809.246695399983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,3811.24668979994,3811.24668979994,3811.24668979994,3812.246701899916,3812.23004960001,3813.229981499957,1,None,None,"[0, 0, 0]",,,3811.24668979994,3811.24668979994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,3813.246719699935,3813.246719699935,3813.246719699935,3814.2467216999503,3814.2295347999316,3815.230075599975,1,None,None,"[0, 0, 0]",,,3813.246719699935,3813.246719699935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
,,,,,,,,,,,3815.2467273999937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.14814814814815,3456.858400039957,,,,,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",None,0,0,0,0,,,,,3828.480311799911,None,3835.2969276999356,None,3835.2969276999356,3836.29691299994,3836.280248499941,3837.280269399984,1,None,None,"[0, 0, 0]",,,3835.2969276999356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014942559995688498,5.012295759981498,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,3837.2969194999896,None,3837.2969194999896,3838.2969414999243,3838.2802666999632,3839.2802896999056,1,None,None,"[0, 0, 0]",,,3837.2969194999896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,3839.2969370000064,3839.2969370000064,3839.2969370000064,3840.2969447999494,3840.280340499943,3841.2802935999352,1,None,None,"[0, 0, 0]",,,3839.2969370000064,3839.2969370000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,3841.296953000012,3841.296953000012,3841.296953000012,3842.2970132000046,3842.2803045999026,3843.280321099912,1,None,None,"[0, 0, 0]",,,3841.296953000012,3841.296953000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,3843.3472964999964,3843.3472964999964,3843.3472964999964,3844.3469784999033,3844.330363899935,None,1,None,None,"[0, 0, 0]",,,3843.3472964999964,3843.3472964999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1,M,1,39,r,EIM,2022_Apr_12_1306,2020.2.10,distractmap1,59.992033067184366,"['Right Face', 'Left Arm', 'Chest', 'Right Leg']",
