square,location,corrAns,runSeq,TaskT1Loop.thisRepN,TaskT1Loop.thisTrialN,TaskT1Loop.thisN,TaskT1Loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,runLoop.thisRepN,runLoop.thisTrialN,runLoop.thisN,runLoop.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response_2.rt_left,response_2.rt_right,subject number,gender,bodymap first- or second-half (1 or 2),session,handedness,scanner,date,expName,psychopyVersion,frameRate,body_site_order,
6,"[0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,0,0,0,,,,,0,3,3,2,3209.4931262000173,None,3210.5134472000063,None,3210.5134472000063,3211.5227472000115,3211.506232100015,3212.506615900027,1,None,None,"[0, 0, 0]",,,3210.5134472000063,None,,,,,,,,,,,,,,,,,,,3203.163146600011,3203.163146600011,None,space,1.470505300007062,3203.163146600011,None,"[0, 0, 0]",,,0.011499259999254718,None,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,1,1,1,,,,,0,3,3,2,,,3212.5231716000126,None,3212.5231716000126,3213.523596700019,3213.5070763000112,3214.507759500004,0,None,None,"[0, 0, 0]",,,3212.5231716000126,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,2,2,2,,,,,0,3,3,2,,,3214.524087400001,3214.524087400001,3214.524087400001,3215.524676400004,3215.5081953000044,3216.5086426000053,1,None,None,"[0, 0, 0]",,,3214.524087400001,3214.524087400001,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,3,3,3,,,,,0,3,3,2,,,3216.525112000003,3216.525112000003,3216.525112000003,3217.5259996000095,3217.509175400017,3218.509782600013,1,None,None,"[0, 0, 0]",,,3216.525112000003,3216.525112000003,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,4,4,4,,,,,0,3,3,2,,,3218.526051300025,3218.526051300025,3218.526051300025,3219.5266376000072,3219.510218200012,3220.5109641000163,0,None,None,"[0, 0, 0]",,,3218.526051300025,3218.526051300025,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,5,5,5,,,,,0,3,3,2,,,3220.5271144,3220.5271144,3220.5271144,3221.527651600016,3221.5112023000256,3222.511811400007,1,None,None,"[0, 0, 0]",,,3220.5271144,3220.5271144,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,6,6,6,,,,,0,3,3,2,,,3222.528164700023,3222.528164700023,3222.528164700023,3223.5286942000093,3223.512379600026,3224.5126728000178,1,None,None,"[0, 0, 0]",,,3222.528164700023,3222.528164700023,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,7,7,7,,,,,0,3,3,2,,,3224.5291746000003,3224.5291746000003,3224.5291746000003,3225.5296616000123,3225.5132438,3226.5137552000233,1,None,None,"[0, 0, 0]",,,3224.5291746000003,3224.5291746000003,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,8,8,8,,,,,0,3,3,2,,,3226.530193600018,3226.530193600018,3226.530193600018,3227.5310012000264,3227.514273400011,3228.514658500004,0,None,None,"[0, 0, 0]",,,3226.530193600018,3226.530193600018,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,9,9,9,,,,,0,3,3,2,,,3228.5312274000025,3228.5312274000025,3228.5312274000025,3229.532178100024,3229.5152722000203,3230.5154275000095,1,None,None,"[0, 0, 0]",,,3228.5312274000025,3228.5312274000025,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,10,10,10,,,,,0,3,3,2,,,3230.5322996000177,3230.5322996000177,3230.5322996000177,3231.5331733000057,3231.515911900002,3232.5165794000204,1,None,None,"[0, 0, 0]",,,3230.5322996000177,3230.5322996000177,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,11,11,11,,,,,0,3,3,2,,,3232.533463400003,3232.533463400003,3232.533463400003,3233.534037800011,3233.5169225000136,3234.517534500017,1,None,None,"[0, 0, 0]",,,3232.533463400003,3232.533463400003,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,12,12,12,,,,,0,3,3,2,,,3234.534434400004,3234.534434400004,3234.534434400004,3235.534788400022,3235.518056700006,3236.5185474000173,1,None,None,"[0, 0, 0]",,,3234.534434400004,3234.534434400004,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
4,"[-0.2, 0]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,13,13,13,,,,,0,3,3,2,,,3236.535945200012,3236.535945200012,3236.535945200012,3237.536145900027,3237.519320900028,3238.5197496000037,0,None,None,"[0, 0, 0]",,,3236.535945200012,3236.535945200012,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,14,14,14,,,,,0,3,3,2,,,3238.5370782000246,3238.5370782000246,3238.5370782000246,3239.537196200021,3239.5200630000036,3240.5206048000255,1,None,None,"[0, 0, 0]",,,3238.5370782000246,3238.5370782000246,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,15,15,15,,,,,0,3,3,2,,,3240.537614300003,3240.537614300003,3240.537614300003,3241.5382011000183,3241.5210154000088,3242.521597300016,1,None,None,"[0, 0, 0]",,,3240.537614300003,3240.537614300003,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,16,16,16,,,,,0,3,3,2,,,3242.538453200017,3242.538453200017,3242.538453200017,3243.5392991000263,3243.522050300002,3244.522531100025,0,None,None,"[0, 0, 0]",,,3242.538453200017,3242.538453200017,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,17,17,17,,,,,0,3,3,2,,,3244.5394627000205,3244.5394627000205,3244.5394627000205,3245.5400003000104,3245.5229415000067,3246.523532000021,1,None,None,"[0, 0, 0]",,,3244.5394627000205,3244.5394627000205,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,18,18,18,,,,,0,3,3,2,,,3246.5405302,3246.5405302,3246.5405302,3247.543457300024,3247.524177300016,3248.524642400007,1,None,None,"[0, 0, 0]",,,3246.5405302,3246.5405302,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,19,19,19,,,,,0,3,3,2,,,3248.541740400018,3248.541740400018,3248.541740400018,3249.5426160000206,3249.5250587000046,3250.5256312000274,1,None,None,"[0, 0, 0]",,,3248.541740400018,3248.541740400018,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,20,20,20,,,,,0,3,3,2,,,3250.5425427000155,3250.5425427000155,3250.5425427000155,3251.543070100015,3251.5259847000125,3252.526669200015,1,None,None,"[0, 0, 0]",,,3250.5425427000155,3250.5425427000155,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,21,21,21,,,,,0,3,3,2,,,3252.543407600024,3252.543407600024,3252.543407600024,3253.543962800002,3253.5279535000154,3254.527695100027,0,None,None,"[0, 0, 0]",,,3252.543407600024,3252.543407600024,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,22,22,22,,,,,0,3,3,2,,,3254.5444755000062,3254.5444755000062,3254.5444755000062,3255.545339300006,3255.528015500022,3256.528470500023,0,None,None,"[0, 0, 0]",,,3254.5444755000062,3254.5444755000062,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,23,23,23,,,,,0,3,3,2,,,3256.5451812000247,3256.5451812000247,3256.5451812000247,3257.5461001000076,3257.529050000012,3258.529594200023,1,None,None,"[0, 0, 0]",,,3256.5451812000247,3256.5451812000247,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,24,24,24,,,,,0,3,3,2,,,3258.5467504000117,3258.5467504000117,3258.5467504000117,3259.547410900006,3259.530423500022,3260.530611400027,1,None,None,"[0, 0, 0]",,,3258.5467504000117,3258.5467504000117,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,25,25,25,,,,,0,3,3,2,,,3260.5484867000196,3260.5484867000196,3260.5484867000196,3261.5486016000214,3261.5314973000204,3262.53166410001,1,None,None,"[0, 0, 0]",,,3260.5484867000196,3260.5484867000196,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,26,26,26,,,,,0,3,3,2,,,3262.5484394000086,3262.5484394000086,3262.5484394000086,3263.549929300003,3263.5322226000135,3264.532765300013,1,None,None,"[0, 0, 0]",,,3262.5484394000086,3262.5484394000086,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",space,stimuli/orders/stimOrder5.xlsx,,,,,0,27,27,27,,,,,0,3,3,2,,,3264.5492617000127,3264.5492617000127,3264.5492617000127,3265.5500534000166,3265.5334088000236,3266.533586500009,0,None,None,"[0, 0, 0]",,,3264.5492617000127,3264.5492617000127,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,28,28,28,,,,,0,3,3,2,,,3266.5502926000045,3266.5502926000045,3266.5502926000045,3267.550800500001,3267.5341263000155,3268.534670300025,1,None,None,"[0, 0, 0]",,,3266.5502926000045,3266.5502926000045,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,0,29,29,29,,,,,0,3,3,2,,,3268.5513068000146,3268.5513068000146,3268.5513068000146,3269.5517925000167,3269.5351434000186,3270.535576300026,1,None,None,"[0, 0, 0]",,,3268.5513068000146,3268.5513068000146,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
,,,stimuli/orders/stimOrder5.xlsx,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.68518518518519,3267.55633623997,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,0,0,0,0,3,3,2,None,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3343.6003056000045,None,3343.6003056000045,3344.606062000006,3344.606062000006,None,"[0, 0, 0]",1,3343.6003056000045,None,,,,,,,,,,,0.012482260004617274,None,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
2,"[0, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,1,1,1,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3345.589830300014,3347.590817600023,3345.589830300014,3346.5904639000073,3346.5736286000174,3347.5741422000283,"[0, 0, 0]",1,3345.589830300014,3347.590817600023,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,2,2,2,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3347.607554700022,3349.6085114000016,3347.607554700022,3348.608110800007,3348.591286700015,3349.5918603000173,"[0, 0, 0]",1,3347.607554700022,3349.6085114000016,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,3,3,3,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3349.625134300004,3351.6262511000095,3349.625134300004,3350.6256662000087,3350.608987500018,3351.6096591000096,"[0, 0, 0]",1,3349.625134300004,3351.6262511000095,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,4,4,4,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3351.6428266000003,3353.6438732000242,3351.6428266000003,3352.6434183000238,3352.626649600017,3353.627165200014,"[0, 0, 0]",1,3351.6428266000003,3353.6438732000242,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,5,5,5,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3353.6605086000054,3355.661580300017,3353.6605086000054,3354.6612401000166,3354.6446532000264,3355.6449122000195,"[0, 0, 0]",0,3353.6605086000054,3355.661580300017,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,6,6,6,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3355.6783743000124,3357.6793424000207,3355.6783743000124,3356.6786988000094,3356.6621602000087,3357.6627663000254,"[0, 0, 0]",1,3355.6783743000124,3357.6793424000207,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,7,7,7,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3357.695880700019,3359.696859700023,3357.695880700019,3358.6963867000013,3358.679683400027,3359.680196500005,"[0, 0, 0]",1,3357.695880700019,3359.696859700023,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,8,8,8,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3359.7135474000243,3361.714534700004,3359.7135474000243,3360.71405390001,3360.6973740000103,3361.697881800006,"[0, 0, 0]",1,3359.7135474000243,3361.714534700004,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
7,"[-0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,9,9,9,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3361.7312388000137,3363.7322360000107,3361.7312388000137,3362.7318039000093,3362.715159400017,3363.7155406000093,"[0, 0, 0]",1,3361.7312388000137,3363.7322360000107,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
5,"[0, 0]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,10,10,10,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3363.7492103000113,3365.7499235000287,3363.7492103000113,3364.74944710001,3364.732913200016,3365.733219400019,"[0, 0, 0]",0,3363.7492103000113,3365.7499235000287,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,11,11,11,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3365.7665740000084,3367.767655100004,3365.7665740000084,3366.7670889,3366.750421200006,3367.750997700001,"[0, 0, 0]",1,3365.7665740000084,3367.767655100004,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
3,"[0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,12,12,12,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3367.784536000021,3369.785262600024,3367.784536000021,3368.7847792000102,3368.7681113000144,3369.7685871000285,"[0, 0, 0]",1,3367.784536000021,3369.785262600024,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
6,"[0.2, 0]",1.0,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,13,13,13,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3369.8019734000263,3371.8032184000185,3369.8019734000263,3370.802421600005,3370.7857332000276,3371.7862471000117,"[0, 0, 0]",0,3369.8019734000263,3371.8032184000185,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
8,"[0, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,14,14,14,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3371.8196317000256,3373.8206220000284,3371.8196317000256,3372.8202104000084,3372.8036131000263,3373.8040295000246,"[0, 0, 0]",1,3371.8196317000256,3373.8206220000284,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,15,15,15,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3373.8373225000105,3375.838500600017,3373.8373225000105,3374.8377925000095,3374.821144000016,3375.8216262000205,"[0, 0, 0]",1,3373.8373225000105,3375.838500600017,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
9,"[0.2, -0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,16,16,16,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3375.8549912000017,3377.856186000019,3375.8549912000017,3376.8556134000246,3376.838801900012,3377.8393734000274,"[0, 0, 0]",1,3375.8549912000017,3377.856186000019,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
1,"[-0.2, 0.2]",None,stimuli/orders/stimOrder5.xlsx,,,,,,,,,0,17,17,17,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",3377.872674800019,3379.873851900018,3377.872674800019,3378.873195000022,3378.856486100005,3379.8570741000003,"[0, 0, 0]",1,3377.872674800019,3379.873851900018,,,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Aug_07_1448,WASABI distractmap,2020.2.10,59.79752557858937,"['Left Arm', 'Left Face', 'Right Arm', 'Right Face']",
