square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,response.rt_left,response.rt_right,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
1,"[-0.2, 0.2]",0,0,10,10,10,,,,,,,807.5923889999976,None,807.5923889999976,808.5924163999734,808.575783599983,809.5757437000284,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,807.5923889999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,0,11,11,11,,,,,,,809.5924270000542,None,809.5924270000542,810.592416599975,810.5757632999448,811.5756939999992,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,809.5924270000542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,0,12,12,12,,,,,,,811.5924371000146,None,811.5924371000146,812.5924477999797,812.5757748000324,813.5757790999487,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,811.5924371000146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",1,0,13,13,13,,,,,,,813.59244389995,None,813.59244389995,814.5924652999965,814.5758028000128,815.5758137999801,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,813.59244389995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,0,14,14,14,,,,,,,815.5924636999844,None,815.5924636999844,816.5924664000049,816.5758117999649,817.5758223000448,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,815.5924636999844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,0,15,15,15,,,,,,,817.5923904000083,None,817.5923904000083,818.5925000000279,818.5758145999862,819.5758244999452,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,817.5923904000083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,0,16,16,16,,,,,,,819.5924546000315,None,819.5924546000315,820.59250899998,820.5758280999726,821.57584830001,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,819.5924546000315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,17,17,17,,,,,,,821.59250290005,None,821.59250290005,822.5925279000076,822.5758534000488,823.5758939000079,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,821.59250290005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,0,18,18,18,,,,,,,823.5925313000334,None,823.5925313000334,824.5925367999589,824.5758635000093,825.575879800017,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,823.5925313000334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,0,19,19,19,,,,,,,825.5925570999971,None,825.5925570999971,826.5925517999567,826.575898500043,827.5759104000172,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,825.5925570999971,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,20,20,20,,,,,,,827.5925621000351,None,827.5925621000351,828.5925735000055,828.5758946000133,829.5759016999509,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,827.5925621000351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,0,21,21,21,,,,,,,829.5925811999477,None,829.5925811999477,830.5925972999539,830.5759332999587,831.5759221999906,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,829.5925811999477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",1,0,22,22,22,,,,,,,831.5925858999835,None,831.5925858999835,832.5926000999752,832.5759423000272,833.5759478999535,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,831.5925858999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,0,23,23,23,,,,,,,833.5926196000073,None,833.5926196000073,834.5926229000324,834.5759429000318,835.5759578000288,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,833.5926196000073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,0,24,24,24,,,,,,,835.5926371000241,None,835.5926371000241,836.5926348000066,836.5759574000258,837.5759680999909,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,835.5926371000241,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,0,25,25,25,,,,,,,837.5926272999495,None,837.5926272999495,838.5926463999785,838.57598590001,839.5759765000548,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,837.5926272999495,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,0,26,26,26,,,,,,,839.5926687000319,None,839.5926687000319,840.5926565000555,840.5759916000534,841.576017400017,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,839.5926687000319,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",1,0,27,27,27,,,,,,,841.5926823000191,None,841.5926823000191,842.5926760999719,842.5760259999661,843.5760357000399,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,841.5926823000191,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,0,28,28,28,,,,,,,843.5926928999834,None,843.5926928999834,844.5927102999995,844.5760419999715,845.5760259999661,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,843.5926928999834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,0,29,29,29,,,,,,,845.5927681999747,None,845.5927681999747,846.5927289000247,846.5760521000484,847.5760476000141,1,0.06759259259259259,0.06481481481481481,"[0, 0, 0]",0,0,845.5927681999747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.6093843999552,None,space,847.6093843999552,None,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",None,,,,,0,0,0,0,884.3430078000529,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",885.3597373999655,None,885.3597373999655,886.3597011000384,886.3430275999708,887.3430292999838,"[0, 0, 0]",1,885.3597373999655,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",887.3596937999828,889.3597207999555,887.3596937999828,888.3597094999859,888.3430541000562,889.3430613999953,"[0, 0, 0]",1,887.3596937999828,889.3597207999555,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",889.3763975000475,891.3763930000132,889.3763975000475,890.3763927000109,890.359712400008,891.3598067000275,"[0, 0, 0]",1,889.3763975000475,891.3763930000132,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",891.3931301999837,893.3930859999964,891.3931301999837,892.3930923000444,892.376420399989,893.3764273000415,"[0, 0, 0]",1,891.3931301999837,893.3930859999964,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",893.4097580000525,895.4097618999658,893.4097580000525,894.4097252000356,894.393001700053,895.3931083000498,"[0, 0, 0]",1,893.4097580000525,895.4097618999658,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",895.426448800019,897.426436400041,895.426448800019,896.426451300038,896.4097814999986,897.4096808000468,"[0, 0, 0]",1,895.426448800019,897.426436400041,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",897.4431033999426,899.4431435000151,897.4431033999426,898.4430893999524,898.426461199997,899.4264485000167,"[0, 0, 0]",1,897.4431033999426,899.4431435000151,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",899.4597102999687,901.4597712999675,899.4597102999687,900.4597129999893,900.4431250999914,901.4431476000464,"[0, 0, 0]",1,899.4597102999687,901.4597712999675,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",901.4764715000056,903.4765026000096,901.4764715000056,902.4764939999441,902.4598337999778,903.4598123000469,"[0, 0, 0]",0,901.4764715000056,903.4765026000096,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",903.4931747999508,905.4931775999721,903.4931747999508,904.4931648999918,904.4764947999502,905.4765136999777,"[0, 0, 0]",1,903.4931747999508,905.4931775999721,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",905.5098328000167,907.5098588999826,905.5098328000167,906.5098565999651,906.4932102999883,907.4932097999845,"[0, 0, 0]",1,905.5098328000167,907.5098588999826,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",1,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",907.5265123000136,909.526544900029,907.5265123000136,908.5265398999909,908.5098147999961,909.5098803000292,"[0, 0, 0]",1,907.5265123000136,909.526544900029,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",909.5432220000075,911.5432401000289,909.5432220000075,910.5432330999756,910.5265608000336,911.5265536999796,"[0, 0, 0]",1,909.5432220000075,911.5432401000289,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",911.5599254999543,913.5599176000105,911.5599254999543,912.5598090999993,912.5432463999605,913.5432596999453,"[0, 0, 0]",1,911.5599254999543,913.5599176000105,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",913.576590099954,915.5766019000439,913.576590099954,914.5765941999853,914.5599263999611,915.5599435999757,"[0, 0, 0]",0,913.576590099954,915.5766019000439,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",915.5932731999783,917.593293700018,915.5932731999783,916.5932747999905,916.5766040999442,917.5766160000348,"[0, 0, 0]",1,915.5932731999783,917.593293700018,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",917.6099522999721,919.609947900055,917.6099522999721,918.6099521999713,918.5932928000111,919.5932956000324,"[0, 0, 0]",1,917.6099522999721,919.609947900055,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",919.6266129999422,921.6266447999515,919.6266129999422,920.626647499972,920.6099503999576,921.6099713000003,"[0, 0, 0]",1,919.6266129999422,921.6266447999515,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",1,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",921.6433255999582,923.6433254999574,921.6433255999582,922.6433244999498,922.6266416000435,923.6266582000535,"[0, 0, 0]",0,921.6433255999582,923.6433254999574,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",923.6599785999861,925.6600107999984,923.6599785999861,924.6599986000219,924.6433511000359,925.6433455999941,"[0, 0, 0]",1,923.6599785999861,925.6600107999984,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",925.6766888999846,927.6766814000439,925.6766888999846,926.6766859999625,926.6600045999512,927.6600303000305,"[0, 0, 0]",1,925.6766888999846,927.6766814000439,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",927.6933633999433,929.6933768000454,927.6933633999433,928.6933790999465,928.6767098000273,929.6766942000249,"[0, 0, 0]",1,927.6933633999433,929.6933768000454,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",929.7100022999803,931.7100565000437,929.7100022999803,930.7100444999523,930.6933842999861,931.6934063000372,"[0, 0, 0]",1,929.7100022999803,931.7100565000437,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",931.7266972999787,933.7267289999872,931.7266972999787,932.7267331000185,932.710091499961,933.7100614999654,"[0, 0, 0]",0,931.7266972999787,933.7267289999872,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",933.7434043999529,935.7434406999964,933.7434043999529,934.7434281000169,934.7267397999531,935.7267588999821,"[0, 0, 0]",1,933.7434043999529,935.7434406999964,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",935.7601013999665,937.760098699946,935.7601013999665,936.7600958000403,936.7434369999683,937.7434552999912,"[0, 0, 0]",1,935.7601013999665,937.760098699946,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",937.7767607000424,939.7767955999589,937.7767607000424,938.7767687999876,938.7601205999963,939.7601107000373,"[0, 0, 0]",1,937.7767607000424,939.7767955999589,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",939.793471800047,941.7934820000082,939.793471800047,940.7934743999504,940.776803100016,941.7767936999444,"[0, 0, 0]",1,939.793471800047,941.7934820000082,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",941.8101301999995,943.8101534999441,941.8101301999995,942.810154399951,942.7934935999801,943.7934890999459,"[0, 0, 0]",1,941.8101301999995,943.8101534999441,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",943.8268227999797,945.8268278000178,943.8268227999797,944.8268300000345,944.8101477000164,945.8101658000378,"[0, 0, 0]",1,943.8268227999797,945.8268278000178,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.8435133999446,None,space,945.8435133999446,None,,,,,,,,,,,,,,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,1164.8626736999722,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1171.6119888999965,None,1171.6119888999965,1172.6120069000171,1172.5953566000098,1173.5953440000303,"[0, 0, 0]",1,1171.6119888999965,None,992.2274630999891,992.2274630999891,None,space,151.83914970001206,992.2274630999891,None,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1173.611997699947,1175.6120348999975,1173.611997699947,1174.6120067000156,1174.5953811999643,1175.5953715000069,"[0, 0, 0]",1,1173.611997699947,1175.6120348999975,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1175.628700900008,1177.628593100002,1175.628700900008,1176.6287085999502,1176.612037600018,1177.6120278999442,"[0, 0, 0]",1,1175.628700900008,1177.628593100002,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1177.6452604000224,1179.645400700043,1177.6452604000224,1178.6453883999493,1178.6287283999845,1179.6287348000333,"[0, 0, 0]",1,1177.6452604000224,1179.645400700043,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1179.7290451000445,None,1179.7290451000445,1180.728726399946,1180.7120726000285,None,"[0, 0, 0]",1,1179.7290451000445,None,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",1181.6787056999747,1183.6787666999735,1181.6787056999747,1182.678741700016,1182.6620993999531,1183.6620705999667,"[0, 0, 0]",1,1181.6787056999747,1183.6787666999735,,,,,,,,,,,,,1002,M,2,6,R,ARB,2022_Jan_27_1849,2020.2.10,distractmap2,60.004992397498185,"['Chest', 'Right Face', 'Right Leg', 'Left Leg']",
