12.9120 	WARNING 	Requested an unavailable screen number - using first available.
303.0843 	DATA 	Keypress: 5
303.5679 	DATA 	Keypress: 5
304.0261 	DATA 	Keypress: 5
304.4852 	DATA 	Keypress: 5
304.9350 	DATA 	Keypress: 5
305.4017 	DATA 	Keypress: 5
305.8512 	DATA 	Keypress: 5
306.3090 	DATA 	Keypress: 5
306.7681 	DATA 	Keypress: 5
307.2252 	DATA 	Keypress: 5
307.6846 	DATA 	Keypress: 5
308.1690 	DATA 	Keypress: 5
308.6260 	DATA 	Keypress: 5
309.0841 	DATA 	Keypress: 5
309.5352 	DATA 	Keypress: 5
310.0020 	DATA 	Keypress: 5
310.4515 	DATA 	Keypress: 5
310.9092 	DATA 	Keypress: 5
311.3684 	DATA 	Keypress: 5
311.8258 	DATA 	Keypress: 5
312.2848 	DATA 	Keypress: 5
312.7678 	DATA 	Keypress: 5
313.2258 	DATA 	Keypress: 5
313.6855 	DATA 	Keypress: 5
314.1343 	DATA 	Keypress: 5
314.6013 	DATA 	Keypress: 5
315.0511 	DATA 	Keypress: 5
315.5089 	DATA 	Keypress: 5
315.9682 	DATA 	Keypress: 5
316.4253 	DATA 	Keypress: 5
316.8849 	DATA 	Keypress: 5
317.3685 	DATA 	Keypress: 5
317.8260 	DATA 	Keypress: 5
318.2849 	DATA 	Keypress: 5
318.7351 	DATA 	Keypress: 5
319.2019 	DATA 	Keypress: 5
319.6507 	DATA 	Keypress: 5
320.1091 	DATA 	Keypress: 5
320.5677 	DATA 	Keypress: 5
321.0254 	DATA 	Keypress: 5
321.4849 	DATA 	Keypress: 5
321.9687 	DATA 	Keypress: 5
322.4256 	DATA 	Keypress: 5
322.8851 	DATA 	Keypress: 5
323.3352 	DATA 	Keypress: 5
323.8020 	DATA 	Keypress: 5
324.2516 	DATA 	Keypress: 5
324.7092 	DATA 	Keypress: 5
325.1685 	DATA 	Keypress: 5
325.6260 	DATA 	Keypress: 5
326.0854 	DATA 	Keypress: 5
326.5677 	DATA 	Keypress: 5
327.0257 	DATA 	Keypress: 5
327.4853 	DATA 	Keypress: 5
327.9348 	DATA 	Keypress: 5
328.4013 	DATA 	Keypress: 5
328.8511 	DATA 	Keypress: 5
329.3097 	DATA 	Keypress: 5
329.7685 	DATA 	Keypress: 5
330.2258 	DATA 	Keypress: 5
330.6849 	DATA 	Keypress: 5
331.1681 	DATA 	Keypress: 5
331.6257 	DATA 	Keypress: 5
332.0856 	DATA 	Keypress: 5
332.5343 	DATA 	Keypress: 5
333.0016 	DATA 	Keypress: 5
333.4517 	DATA 	Keypress: 5
333.9098 	DATA 	Keypress: 5
334.3686 	DATA 	Keypress: 5
334.8258 	DATA 	Keypress: 5
335.2854 	DATA 	Keypress: 5
335.7683 	DATA 	Keypress: 5
336.2263 	DATA 	Keypress: 5
336.6849 	DATA 	Keypress: 5
337.1348 	DATA 	Keypress: 5
337.6018 	DATA 	Keypress: 5
338.0511 	DATA 	Keypress: 5
338.5096 	DATA 	Keypress: 5
338.9688 	DATA 	Keypress: 5
339.4263 	DATA 	Keypress: 5
339.8853 	DATA 	Keypress: 5
