square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response.rt_left,response.rt_right,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,response_2.rt_left,response_2.rt_right,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4671.508912799996,4673.508963300032,4671.508912799996,4672.508950499992,4672.49231110001,4673.4922872000025,"[0, 0, 0]",1,4671.508912799996,4673.508963300032,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,4673.525633100013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.493827160493826,4631.039820579928,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,4690.759319600009,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4693.575802000007,None,4693.575802000007,4694.575838399993,4694.55913780001,None,"[0, 0, 0]",1,4693.575802000007,None,,,,,,,,,,,,,0.014868720027152449,5.012444420019165,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4695.559144400002,4697.559165899991,4695.559144400002,4696.5591492000385,4696.542508699989,4697.542510500003,"[0, 0, 0]",1,4695.559144400002,4697.559165899991,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4697.575829600042,4699.575841200014,4697.575829600042,4698.575833100011,4698.559248000034,4699.559179300035,"[0, 0, 0]",1,4697.575829600042,4699.575841200014,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4699.592520300008,4701.592545300024,4699.592520300008,4700.592534700001,4700.575868899992,4701.575878800009,"[0, 0, 0]",1,4699.592520300008,4701.592545300024,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4701.675082300033,None,4701.675082300033,4702.67587929999,4702.67587929999,None,"[0, 0, 0]",1,4701.675082300033,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4703.6258748000255,4705.625904400018,4703.6258748000255,4704.625890500029,4704.609226900036,4705.609230900009,"[0, 0, 0]",1,4703.6258748000255,4705.625904400018,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4705.642582600005,4707.642583400011,4705.642582600005,4706.64257299999,4706.625907200039,4707.625996700022,"[0, 0, 0]",1,4705.642582600005,4707.642583400011,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4707.659247600008,4709.659268799995,4707.659247600008,4708.659262900008,4708.642606500012,4709.642600400024,"[0, 0, 0]",1,4707.659247600008,4709.659268799995,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4709.675944500021,4711.675949800003,4709.675944500021,4710.675942100002,4710.659270900011,4711.659282900044,"[0, 0, 0]",1,4709.675944500021,4711.675949800003,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4711.692617700028,4713.692637800006,4711.692617700028,4712.692645500007,4712.675957900006,4713.6759703000425,"[0, 0, 0]",1,4711.692617700028,4713.692637800006,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,4713.709300599992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.469135802469136,4667.223542579974,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,,,,,0,0,0,0,4726.92609230004,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4733.759477199987,None,4733.759477199987,4734.759500000044,4734.7428269000375,4735.742820399988,"[0, 0, 0]",1,4733.759477199987,None,,,,,,,,,,,,,0.014790720015298575,5.012293020030484,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4735.759500899992,4737.759501599998,4735.759500899992,4736.759502500005,4736.742831800017,4737.742850799987,"[0, 0, 0]",1,4735.759500899992,4737.759501599998,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4737.7761742,4739.77618310001,4737.7761742,4738.776183600014,4738.7595328000025,4739.759539599996,"[0, 0, 0]",1,4737.7761742,4739.77618310001,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4739.792854700005,4741.7928718000185,4739.792854700005,4740.792857200024,4740.776202700043,4741.776208500029,"[0, 0, 0]",1,4739.792854700005,4741.7928718000185,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4741.8765790000325,None,4741.8765790000325,4742.876211600029,4742.859559100005,None,"[0, 0, 0]",1,4741.8765790000325,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4743.826226200035,4745.826245600008,4743.826226200035,4744.826217300026,4744.809572300001,4745.80959280004,"[0, 0, 0]",1,4743.826226200035,4745.826245600008,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4745.842918900016,4747.8429311999935,4745.842918900016,4746.842932400003,4746.826252500003,4747.826227300044,"[0, 0, 0]",1,4745.842918900016,4747.8429311999935,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4747.859586300037,4749.859608700033,4747.859586300037,4748.859621400014,4748.842942400021,4749.842949900019,"[0, 0, 0]",1,4747.859586300037,4749.859608700033,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4749.876275099989,4751.876301800017,4749.876275099989,4750.876289600041,4750.859614000015,4751.859627900005,"[0, 0, 0]",1,4749.876275099989,4751.876301800017,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4751.892959800025,4753.8929781999905,4751.892959800025,4752.8928829000215,4752.876309600018,4753.876333600027,"[0, 0, 0]",0,4751.892959800025,4753.8929781999905,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,4753.909527400043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.17283950617284,4709.423808880034,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,0,0,0,0,,,,,4769.143307499995,None,4773.976489100023,None,4773.976489100023,4774.976484000043,4774.959825500031,4775.959848400031,1,None,None,"[0, 0, 0]",,,4773.976489100023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014876119967084378,5.012374919955619,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,1,1,1,,,,,,,4775.976502300007,None,4775.976502300007,4776.976503800019,4776.959838200011,4777.959853800014,1,None,None,"[0, 0, 0]",,,4775.976502300007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,4777.976511000015,4777.976511000015,4777.976511000015,4778.976525200007,4778.959861200012,4779.959878100024,1,None,None,"[0, 0, 0]",,,4777.976511000015,4777.976511000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4779.976550900028,4779.976550900028,4779.976550900028,4780.97655620001,4780.9598750000005,4781.959900600021,1,None,None,"[0, 0, 0]",,,4779.976550900028,4779.976550900028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,4782.026715499989,4782.026715499989,4782.026715499989,4783.0265600000275,4783.009908500011,None,1,None,None,"[0, 0, 0]",,,4782.026715499989,4782.026715499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,0,5,5,5,,,,,,,4783.99322850001,None,4783.99322850001,4784.993245800026,4784.976570800005,4785.976589800033,1,None,None,"[0, 0, 0]",,,4783.99322850001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,4785.993267200014,4785.993267200014,4785.993267200014,4786.993272099993,4786.976593600004,4787.976598100038,1,None,None,"[0, 0, 0]",,,4785.993267200014,4785.993267200014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",1,0,7,7,7,,,,,,,4787.993270300038,4787.993270300038,4787.993270300038,4788.99331759999,4788.976629000041,4789.976617100008,1,None,None,"[0, 0, 0]",,,4787.993270300038,4787.993270300038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,8,8,8,,,,,,,4789.993300600036,4789.993300600036,4789.993300600036,4790.993290500017,4790.976632400008,4791.976636700041,1,None,None,"[0, 0, 0]",,,4789.993300600036,4789.993300600036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
5,"[0, 0]",0,0,9,9,9,,,,,,,4791.993304500007,4791.993304500007,4791.993304500007,4792.993307700031,4792.976653399994,4793.976647800009,1,None,None,"[0, 0, 0]",,,4791.993304500007,4791.993304500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,4793.993335200008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.160493827160494,4747.50803358003,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,0,0,0,0,,,,,4807.209322000039,None,4814.0434927000315,None,4814.0434927000315,4815.043500700034,4815.026849900023,4816.026845299988,1,None,None,"[0, 0, 0]",,,4814.0434927000315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.014318219968117774,5.011282019957434,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",1,0,1,1,1,,,,,,,4816.043512100005,None,4816.043512100005,4817.043513700017,4817.02684549999,4818.026861099992,0,None,None,"[0, 0, 0]",,,4816.043512100005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,4818.043521600019,4818.043521600019,4818.043521600019,4819.043539100036,4819.026864900021,4820.026878400007,1,None,None,"[0, 0, 0]",,,4818.043521600019,4818.043521600019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,4820.0435196000035,4820.0435196000035,4820.0435196000035,4821.043555500044,4821.026891499991,4822.0269004,1,None,None,"[0, 0, 0]",,,4820.0435196000035,4820.0435196000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,4822.093568000011,4822.093568000011,4822.093568000011,4823.093581900001,4823.076896500017,None,1,None,None,"[0, 0, 0]",,,4822.093568000011,4822.093568000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,4824.060241100029,None,4824.060241100029,4825.060251099989,4825.043602099991,4826.043628000014,1,None,None,"[0, 0, 0]",,,4824.060241100029,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
6,"[0.2, 0]",0,0,6,6,6,,,,,,,4826.060254700016,4826.060254700016,4826.060254700016,4827.060272700037,4827.043627400009,4828.043622600031,1,None,None,"[0, 0, 0]",,,4826.060254700016,4826.060254700016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,0,7,7,7,,,,,,,4828.060282299994,4828.060282299994,4828.060282299994,4829.060282999999,4829.043631100038,4830.0436382000335,1,None,None,"[0, 0, 0]",,,4828.060282299994,4828.060282299994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",0,0,8,8,8,,,,,,,4830.060298199998,4830.060298199998,4830.060298199998,4831.060304499988,4831.043634900008,4832.043649400002,1,None,None,"[0, 0, 0]",,,4830.060298199998,4830.060298199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",1,0,9,9,9,,,,,,,4832.060324900027,4832.060324900027,4832.060324900027,4833.060316200019,4833.043670799991,4834.043662300042,1,None,None,"[0, 0, 0]",,,4832.060324900027,4832.060324900027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,4834.060327000043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.71604938271605,4789.574729479908,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,4849.31063740002,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4854.127173900022,None,4854.127173900022,4855.127176999988,4855.110397799988,4856.110528199992,"[0, 0, 0]",1,4854.127173900022,None,,,,,,,,,,,,,0.014645120070781559,5.012045420065988,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4856.127195500012,4858.127197000023,4856.127195500012,4857.127191100037,4857.1105250000255,4858.110544800002,"[0, 0, 0]",1,4856.127195500012,4858.127197000023,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4858.143879200041,4860.143883800018,4858.143879200041,4859.143891500018,4859.127207200043,4860.127219900023,"[0, 0, 0]",1,4858.143879200041,4860.143883800018,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4860.160549500026,4862.160569,4860.160549500026,4861.1605673999875,4861.143892400025,4862.1438992000185,"[0, 0, 0]",1,4860.160549500026,4862.160569,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4862.227548900002,None,4862.227548900002,4863.227261800028,4863.210573800025,None,"[0, 0, 0]",1,4862.227548900002,None,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4864.1939125999925,4866.193945300009,4864.1939125999925,4865.193927699991,4865.177265900013,4866.177266600018,"[0, 0, 0]",1,4864.1939125999925,4866.193945300009,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4866.210603600019,4868.210613000032,4866.210603600019,4867.210604300024,4867.193944300001,4868.193944900006,"[0, 0, 0]",1,4866.210603600019,4868.210613000032,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4868.2272835000185,4870.2273037999985,4868.2272835000185,4869.227291500021,4869.210635500029,4870.21063809999,"[0, 0, 0]",1,4868.2272835000185,4870.2273037999985,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4870.243976199999,4872.2439891000395,4870.243976199999,4871.243975399993,4871.22730930004,4872.22722120001,"[0, 0, 0]",1,4870.243976199999,4872.2439891000395,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4872.2606764000375,4874.260680700012,4872.2606764000375,4873.26068549999,4873.243994400022,4874.244006099994,"[0, 0, 0]",1,4872.2606764000375,4874.260680700012,,,,,,,,,,,,,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
,,,,,,,,,,,4874.277332500031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.17283950617284,4827.792177979951,,,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
2,"[0, 0.2]",None,,,,,0,0,0,0,4887.527636700019,None,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",4894.327496000042,None,4894.327496000042,4895.327511500043,4895.310859900026,4896.310862000042,"[0, 0, 0]",1,4894.327496000042,None,,,,,,,,,,,,,0.014204520033672452,5.011109720042441,1002,M,1,5,R,SK,2022_Jan_21_1847,2020.2.10,distractmap1,59.950816359605646,"['Left Arm', 'Left Face', 'Abdomen', 'Right Arm']",
