square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.click,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2594.2929144999944,2596.2925472999923,2594.2929144999944,2595.2929076000582,2595.276292100083,2596.276240100153,"[0, 0, 0]",0,2594.2929144999944,2596.2925472999923,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2596.343468400184,None,2596.343468400184,2597.3430853001773,2597.326307500014,None,"[0, 0, 0]",0,2596.343468400184,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2598.3263203001115,2600.325982999988,2598.3263203001115,2599.3262799000368,2599.30968870013,2600.309616800165,"[0, 0, 0]",0,2598.3263203001115,2600.325982999988,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2600.3430256999563,2602.342635600129,2600.3430256999563,2601.343053900171,2601.3263640999794,2602.3263543001376,"[0, 0, 0]",0,2600.3430256999563,2602.342635600129,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2602.3598003999796,2604.3593333000317,2602.3598003999796,2603.359713200014,2603.3430395000614,2604.343001500005,"[0, 0, 0]",0,2602.3598003999796,2604.3593333000317,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2604.376542400103,2606.375978199998,2604.376542400103,2605.376353800064,2605.359707799973,2606.3596734001767,"[0, 0, 0]",0,2604.376542400103,2606.375978199998,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2606.3929275001865,2608.392661300022,2606.3929275001865,2607.393035300076,2607.376379000023,2608.3764059001114,"[0, 0, 0]",0,2606.3929275001865,2608.392661300022,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2608.409366399981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2610.566311220173,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",None,,,,,0,0,0,0,2622.5271712001413,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2628.458598300116,None,2628.458598300116,2629.459833400091,2629.443224400049,None,"[0, 0, 0]",1,2628.458598300116,None,,,,,,,,,,0.01507457997649908,5.013201979920268,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2630.443259099964,2632.442872200161,2630.443259099964,2631.4432342001237,2631.426584100118,2632.4265652999748,"[0, 0, 0]",1,2630.443259099964,2632.442872200161,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2632.45990919997,2634.459551200038,2632.45990919997,2633.4599379999563,2633.443267100025,2634.443252200028,"[0, 0, 0]",0,2632.45990919997,2634.459551200038,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2634.4766482000705,2636.476241500117,2634.4766482000705,2635.4766111001372,2635.4599117999896,2636.4599148000125,"[0, 0, 0]",0,2634.4766482000705,2636.476241500117,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2636.525353600038,None,2636.525353600038,2637.5266850001644,2637.5099467001855,None,"[0, 0, 0]",0,2636.525353600038,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2638.5100283999927,2640.5095306001604,2638.5100283999927,2639.509914900176,2639.493337100139,2640.4932677999604,"[0, 0, 0]",0,2638.5100283999927,2640.5095306001604,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2640.526634900132,2642.526264900109,2640.526634900132,2641.526581299957,2641.5100092999637,2642.509978899965,"[0, 0, 0]",0,2640.526634900132,2642.526264900109,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2642.5434191999957,2644.5429767000023,2642.5434191999957,2643.543326300103,2643.526645899983,2644.526632100111,"[0, 0, 0]",0,2642.5434191999957,2644.5429767000023,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2644.560001300182,2646.559640099993,2644.560001300182,2645.559991999995,2645.543387999991,2646.5433835999575,"[0, 0, 0]",0,2644.560001300182,2646.559640099993,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2646.5767073000316,2648.576300600078,2646.5767073000316,2647.5766837000847,2647.5599124999717,2648.5600144001655,"[0, 0, 0]",0,2646.5767073000316,2648.576300600078,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2648.5930292000994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2652.7502015200444,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",None,0,0,0,0,,,,,2665.160820600111,None,2668.6589296001475,None,2668.6589296001475,2669.660151100019,2669.6268841000274,2670.626872500172,1,None,None,"[0, 0, 0]",,,2668.6589296001475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01486008008942008,5.012683280045167,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",1,0,1,1,1,,,,,,,2670.6436048999894,None,2670.6436048999894,2671.6435742999893,2671.626890500076,2672.6268444000743,0,None,None,"[0, 0, 0]",,,2670.6436048999894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",1,0,2,2,2,,,,,,,2672.6436275001615,2672.6436275001615,2672.6436275001615,2673.6435481000226,2673.626902600052,2674.6268780000973,0,None,None,"[0, 0, 0]",,,2672.6436275001615,2672.6436275001615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,0,3,3,3,,,,,,,2674.6435695001855,2674.6435695001855,2674.6435695001855,2675.6435474001337,2675.626892700093,2676.626941600116,0,None,None,"[0, 0, 0]",,,2674.6435695001855,2674.6435695001855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",0,0,4,4,4,,,,,,,2676.727540699998,2676.727540699998,2676.727540699998,2677.727024400141,2677.7102552000433,None,0,None,None,"[0, 0, 0]",,,2676.727540699998,2676.727540699998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,0,5,5,5,,,,,,,2678.6603276000824,None,2678.6603276000824,2679.660373199964,2679.6436282000504,2680.6436137000564,0,None,None,"[0, 0, 0]",,,2678.6603276000824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,0,6,6,6,,,,,,,2680.6602944000624,2680.6602944000624,2680.6602944000624,2681.6602941001765,2681.6436769999564,2682.6436294000596,0,None,None,"[0, 0, 0]",,,2680.6602944000624,2680.6602944000624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,0,7,7,7,,,,,,,2682.6602543999907,2682.6602543999907,2682.6602543999907,2683.660319000017,2683.6436065000016,2684.6436668001115,0,None,None,"[0, 0, 0]",,,2682.6602543999907,2682.6602543999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,0,8,8,8,,,,,,,2684.660354900174,2684.660354900174,2684.660354900174,2685.6602994001005,2685.6436513999943,2686.643645900069,0,None,None,"[0, 0, 0]",,,2684.660354900174,2684.660354900174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",1,0,9,9,9,,,,,,,2686.6603101000655,2686.6603101000655,2686.6603101000655,2687.660383500159,2687.6436871001497,2688.6436137000564,0,None,None,"[0, 0, 0]",,,2686.6603101000655,2686.6603101000655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2688.660009500105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2692.817128520226,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2704.3945160000585,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2708.7258735001087,None,2708.7258735001087,2709.7272090001497,2709.710546300048,None,"[0, 0, 0]",1,2708.7258735001087,None,,,,,,,,,,0.014956779778003693,5.012861879775301,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2710.71055050008,2712.710133700166,2710.71055050008,2711.710552100092,2711.693874800112,2712.693884400185,"[0, 0, 0]",1,2710.71055050008,2712.710133700166,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2712.7272265001666,2714.7268324999604,2712.7272265001666,2713.7272330000997,2713.7105587001424,2714.7105342999566,"[0, 0, 0]",0,2712.7272265001666,2714.7268324999604,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2714.743918500142,2716.7436492000706,2714.743918500142,2715.7439385000616,2715.727244200185,2716.7272733000573,"[0, 0, 0]",0,2714.743918500142,2716.7436492000706,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2716.9093790999614,None,2716.9093790999614,2717.9105815000366,2717.893902800046,None,"[0, 0, 0]",0,2716.9093790999614,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2718.777269900078,2720.776878600009,2718.777269900078,2719.7771892000455,2719.7606103001162,2720.7604631001595,"[0, 0, 0]",0,2718.777269900078,2720.776878600009,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2720.7939637000673,2722.7935909000225,2720.7939637000673,2721.793981600087,2721.7772969000507,2722.7773007000796,"[0, 0, 0]",0,2720.7939637000673,2722.7935909000225,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
6,"[0.2, 0]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2722.8106682000216,2724.8102861000225,2722.8106682000216,2723.81063790014,2723.793996500084,2724.793956700014,"[0, 0, 0]",0,2722.8106682000216,2724.8102861000225,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2724.8273515000474,2726.8270091000013,2724.8273515000474,2725.827341099968,2725.8106470999774,2726.8106124000624,"[0, 0, 0]",0,2724.8273515000474,2726.8270091000013,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2726.8440411000047,2728.8436265999917,2726.8440411000047,2727.844049200183,2727.82738420018,2728.827313600108,"[0, 0, 0]",0,2726.8440411000047,2728.8436265999917,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2728.860335699981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2735.0177010202315,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,2746.912428900134,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2748.909574800171,None,2748.909574800171,2749.910847600084,2749.8941645000596,None,"[0, 0, 0]",1,2748.909574800171,None,,,,,,,,,,0.014655879931524396,5.012261979980394,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
9,"[0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2750.894210800063,2752.8938202001154,2750.894210800063,2751.894192600157,2751.8775151001755,2752.877513700165,"[0, 0, 0]",1,2750.894210800063,2752.8938202001154,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2752.910936300177,2754.910484400112,2752.910936300177,2753.9108567000367,2753.894196300069,2754.8941999999806,"[0, 0, 0]",0,2752.910936300177,2754.910484400112,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
7,"[-0.2, -0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2754.927552500041,2756.927173800068,2754.927552500041,2755.9277202000376,2755.9110153999645,2756.9108818999957,"[0, 0, 0]",0,2754.927552500041,2756.927173800068,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2756.99309790018,None,2756.99309790018,2757.9943755001295,2757.9775756001472,None,"[0, 0, 0]",0,2756.99309790018,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2758.960899000056,2760.960536800092,2758.960899000056,2759.960822600173,2759.9442456001416,2760.944238899974,"[0, 0, 0]",0,2758.960899000056,2760.960536800092,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2760.977597600082,2762.977218999993,2760.977597600082,2761.9775764001533,2761.960869600065,2762.9608691001777,"[0, 0, 0]",0,2760.977597600082,2762.977218999993,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
1,"[-0.2, 0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2762.9942373000085,2764.9938221001066,2762.9942373000085,2763.9943830000702,2763.9777951000724,2764.9776023000013,"[0, 0, 0]",0,2762.9942373000085,2764.9938221001066,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2765.0108787000645,2767.010591499973,2765.0108787000645,2766.010970200179,2765.9943197001703,2766.994307300076,"[0, 0, 0]",0,2765.0108787000645,2767.010591499973,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2767.0276815001853,2769.027260000119,2767.0276815001853,2768.02765240008,2768.0110260001384,2769.010983900167,"[0, 0, 0]",0,2767.0276815001853,2769.027260000119,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
,,,,,,,,,,,2769.0439940001816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,2773.200597820105,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",None,,,,,0,0,0,0,2785.6795560000464,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2789.0931971000973,None,2789.0931971000973,2790.0944809999783,2790.0778362001292,None,"[0, 0, 0]",1,2789.0931971000973,None,,,,,,,,,,0.015311480034142733,5.013510080054402,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2791.0778014999814,2793.077469300013,2791.0778014999814,2792.0778432001825,2792.061153100105,2793.0611699,"[0, 0, 0]",1,2791.0778014999814,2793.077469300013,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
3,"[0.2, 0.2]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2793.094517200021,2795.0941723999567,2793.094517200021,2794.0945111999754,2794.077867800137,2795.07785550016,"[0, 0, 0]",0,2793.094517200021,2795.0941723999567,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
5,"[0, 0]",1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2795.1112168000545,2797.110850900179,2795.1112168000545,2796.111194900004,2796.0945403000806,2797.0945685000625,"[0, 0, 0]",0,2795.1112168000545,2797.110850900179,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
2,"[0, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2797.1784362001345,None,2797.1784362001345,2798.177952800179,2798.161190800136,None,"[0, 0, 0]",0,2797.1784362001345,None,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2799.144572600024,2801.144171500113,2799.144572600024,2800.144536399981,2800.12794809998,2801.127885400085,"[0, 0, 0]",0,2799.144572600024,2801.144171500113,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
4,"[-0.2, 0]",0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",2801.1612239000387,2803.1608684000093,2801.1612239000387,2802.1612280001864,2802.1445808000863,2803.144576800056,"[0, 0, 0]",0,2801.1612239000387,2803.1608684000093,,,,,,,,,,,,,999,m,2,99,r,TEST,2021_Sep_03_1118,2020.2.10,distractmap2,59.84916813454082,"['Left Arm', 'Right Arm', 'Right Face', 'Abdomen']",
