square,location,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation_1.started,fixation_1.stopped,grid_lines.started,grid_lines.stopped,target_square.started,target_square.stopped,fixation_2.started,fixation_2.stopped,response.corr,response.x,response.y,response.leftButton,response.click_left,response.click_right,response.started,response.stopped,ScoreReportText.started,ScoreReportText.stopped,ScoreReportResponse.keys,ScoreReportResponse.started,ScoreReportResponse.stopped,response_2.x,response_2.y,response_2.leftButton,grid_lines_2.started,grid_lines_2.stopped,target_square_2.started,target_square_2.stopped,fixation_3.started,fixation_3.stopped,response_2.click,response_2.corr,response_2.started,response_2.stopped,BodySiteInstructionText.started,BodySiteImg.started,BodySiteImg.stopped,BodySiteInstructionRead.keys,BodySiteInstructionRead.rt,BodySiteInstructionRead.started,BodySiteInstructionRead.stopped,response.click,IntensityRating.response,IntensityRating.rt,IntensityRating.started,IntensityRating.stopped,response.rt_left,response.rt_right,response_2.rt_left,response_2.rt_right,subject number,gender,distractMap first- or second-half (1 or 2),session,handedness,scanner,date,psychopyVersion,expName,frameRate,body_site_order,
5,"[0, 0]",0,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",232.50209690000338,234.5021049000061,232.50209690000338,233.50211080000736,233.4854469999991,234.4854592000047,"[0, 0, 0]",1,232.50209690000338,234.5021049000061,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",234.51878220000071,236.51881599999615,234.51878220000071,235.51878600000055,235.5021179000032,236.502135799994,"[0, 0, 0]",1,234.51878220000071,236.51881599999615,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",236.5354595999961,238.5355133999983,236.5354595999961,237.53547750000143,237.51879430000554,238.51884230000724,"[0, 0, 0]",1,236.5354595999961,238.5355133999983,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",238.55214810000325,240.55215719999978,238.55214810000325,239.5521599000058,239.5354820000066,240.53548849999788,"[0, 0, 0]",1,238.55214810000325,240.55215719999978,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",240.56883230000676,242.56884779999382,240.56883230000676,241.5688300000038,241.55215319999843,242.55217569999513,"[0, 0, 0]",1,240.56883230000676,242.56884779999382,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
9,"[0.2, -0.2]",0,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",242.58551889999944,244.58551259999513,242.58551889999944,243.5855300999974,243.56884130000253,244.5688450000016,"[0, 0, 0]",1,242.58551889999944,244.58551259999513,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",0,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",244.6021904000081,246.60219679999864,244.6021904000081,245.60218479999457,245.5855345000018,246.58554569999978,"[0, 0, 0]",1,244.6021904000081,246.60219679999864,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
9,"[0.2, -0.2]",1,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",246.61886750000122,248.61887960000604,246.61886750000122,247.61888189999445,247.60222970000177,248.60221979999915,"[0, 0, 0]",1,246.61886750000122,248.61887960000604,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",248.63555219999398,250.63548609999998,248.63555219999398,249.63556399999652,249.6188809000014,250.61890180000046,"[0, 0, 0]",1,248.63555219999398,250.63548609999998,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",250.6522454000078,252.6522694000014,250.6522454000078,251.65226220000477,251.63547890000336,252.63558349999948,"[0, 0, 0]",1,250.6522454000078,252.6522694000014,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",252.66890689999855,254.6689258999977,252.66890689999855,253.6689161999966,253.65216050000163,254.65228840000054,"[0, 0, 0]",1,252.66890689999855,254.6689258999977,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,,,,,,,,,,,,,,,,,254.68550409999443,None,space,254.68550409999443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",None,0,0,0,0,,,,,525.7379604000016,None,530.3543218999985,None,530.3543218999985,531.3543058000068,531.337660499994,532.3376600000047,1,None,None,"[0, 0, 0]",,,530.3543218999985,None,,,,,,,,,,,,,,,,,,,289.7028030000074,289.7028030000074,None,space,197.91114050000033,289.7028030000074,None,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,0,1,1,1,,,,,,,532.3543237999984,None,532.3543237999984,533.3543269999936,533.3376489000075,534.3376698000066,1,None,None,"[0, 0, 0]",,,532.3543237999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,2,2,2,,,,,,,534.3543289999943,534.3543289999943,534.3543289999943,535.3543474000035,535.3376837999967,536.3377178999945,1,None,None,"[0, 0, 0]",,,534.3543289999943,534.3543289999943,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,536.3543705000047,536.3543705000047,536.3543705000047,537.3543696999986,537.3376886000042,538.3376934999978,1,None,None,"[0, 0, 0]",,,536.3543705000047,536.3543705000047,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,0,4,4,4,,,,,,,538.3880637999973,538.3880637999973,538.3880637999973,539.3877172000066,539.3710484000039,None,1,None,None,"[0, 0, 0]",,,538.3880637999973,538.3880637999973,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,5,5,5,,,,,,,540.3710700999945,None,540.3710700999945,541.3710707999999,541.3543806999951,542.354414100002,1,None,None,"[0, 0, 0]",,,540.3710700999945,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,542.3710683999961,542.3710683999961,542.3710683999961,543.3710617000033,543.3544183000049,544.3544187999942,1,None,None,"[0, 0, 0]",,,542.3710683999961,542.3710683999961,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,7,7,7,,,,,,,544.3710764999996,544.3710764999996,544.3710764999996,545.3710929000081,545.3544302999944,546.3544371000025,1,None,None,"[0, 0, 0]",,,544.3710764999996,544.3710764999996,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,546.3710889000067,546.3710889000067,546.3710889000067,547.3710917999997,547.3544302999944,548.3544345999981,1,None,None,"[0, 0, 0]",,,546.3710889000067,546.3710889000067,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,0,9,9,9,,,,,,,548.3711108999996,548.3711108999996,548.3711108999996,549.3711145999987,549.3544588999939,550.3544617000007,1,None,None,"[0, 0, 0]",,,548.3711108999996,548.3711108999996,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,550.3711101000081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,531.5496303099935,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,0,0,0,567.621421799995,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",570.4379444000078,None,570.4379444000078,571.4379404000065,571.4212866000016,572.421279800008,"[0, 0, 0]",1,570.4379444000078,None,,,,,,,,,,,0.01524919000803493,5.012869890008005,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",572.4379504999961,574.4379591000034,572.4379504999961,573.4379633000062,573.4212880999985,574.4213066999946,"[0, 0, 0]",1,572.4379504999961,574.4379591000034,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",574.4546511999943,576.4546542000026,574.4546511999943,575.454659199997,575.4379672000068,576.4379945999972,"[0, 0, 0]",1,574.4546511999943,576.4546542000026,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",576.4713103999966,578.4713406999945,576.4713103999966,577.471326400002,577.4546545000048,578.4546755000047,"[0, 0, 0]",1,576.4713103999966,578.4713406999945,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",578.5216990000044,None,578.5216990000044,579.5213631999941,579.5046892999962,None,"[0, 0, 0]",1,578.5216990000044,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",580.5046770000044,582.5046986999951,580.5046770000044,581.5046937000006,581.4880243999942,582.4880284999963,"[0, 0, 0]",1,580.5046770000044,582.5046986999951,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",582.5213619999995,584.5213788999972,582.5213619999995,583.5213798000041,583.5046958000021,584.5047061000078,"[0, 0, 0]",0,582.5213619999995,584.5213788999972,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",584.5380504000059,586.5380569999979,584.5380504000059,585.5380676000059,585.5213868999999,586.5213927000004,"[0, 0, 0]",1,584.5380504000059,586.5380569999979,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",586.5547413000022,588.5547478999943,586.5547413000022,587.5547450000013,587.5380737999949,588.5380751000048,"[0, 0, 0]",1,586.5547413000022,588.5547478999943,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",588.5714051999967,590.5714436999988,588.5714051999967,589.5714193000022,589.554753599994,590.5547666000057,"[0, 0, 0]",0,588.5714051999967,590.5714436999988,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,590.5880896000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5679012345679,567.7333429100108,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",None,,,,,0,0,0,0,603.8048821999982,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",610.6215813000017,None,610.6215813000017,611.6216004000016,611.6049196999957,612.6049156000081,"[0, 0, 0]",1,610.6215813000017,None,,,,,,,,,,,0.015146289995755069,5.012734889998683,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",612.6215882999968,614.621607299996,612.6215882999968,613.6215969000041,613.6049224000017,614.6049469999998,"[0, 0, 0]",1,612.6215882999968,614.621607299996,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",614.6382730000041,616.6382920000033,614.6382730000041,615.6383039000066,615.6216292000026,616.6216477999988,"[0, 0, 0]",0,614.6382730000041,616.6382920000033,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",616.654947899995,618.6549640000012,616.654947899995,617.6549632999959,617.6382914999995,618.638291700001,"[0, 0, 0]",1,616.654947899995,618.6549640000012,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",618.7052416000079,None,618.7052416000079,619.7049867000023,619.6883114999946,None,"[0, 0, 0]",1,618.7052416000079,None,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",620.6883200000011,622.6883288999961,620.6883200000011,621.6883162000013,621.6716745000012,622.671671300006,"[0, 0, 0]",1,620.6883200000011,622.6883288999961,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",622.705002600007,624.705005900003,622.705002600007,623.7050057000015,623.6883453000046,624.6883579999994,"[0, 0, 0]",0,622.705002600007,624.705005900003,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",624.721686799996,626.7217113999941,624.721686799996,625.7216941000079,625.7050084999937,626.7050481000042,"[0, 0, 0]",1,624.721686799996,626.7217113999941,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",626.7383602000045,628.7382832000003,626.7383602000045,627.7383640000044,627.7217135999963,628.7217077999958,"[0, 0, 0]",1,626.7383602000045,628.7382832000003,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
6,"[0.2, 0]",0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",628.755029699998,630.7550577000075,628.755029699998,629.755056199996,629.7383892000071,630.738394400003,"[0, 0, 0]",1,628.755029699998,630.7550577000075,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,630.771731300003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45679012345679,612.1672875100194,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
3,"[0.2, 0.2]",None,0,0,0,0,,,,,648.0217337000067,None,650.838556600007,None,650.838556600007,651.838556799994,651.8218912000011,652.8218923999957,1,None,None,"[0, 0, 0]",,,650.838556600007,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,0.01487358998565469,5.012249789986527,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
4,"[-0.2, 0]",0,0,1,1,1,,,,,,,652.8385818999959,None,652.8385818999959,653.8385851000057,653.821890399995,654.8219164000038,1,None,None,"[0, 0, 0]",,,652.8385818999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,2,2,2,,,,,,,654.8385820999974,654.8385820999974,654.8385820999974,655.8386021000042,655.8218428999971,656.8219258000026,1,None,None,"[0, 0, 0]",,,654.8385820999974,654.8385820999974,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",0,0,3,3,3,,,,,,,656.8386040000041,656.8386040000041,656.8386040000041,657.8385964000045,657.8219244000065,658.821930399994,1,None,None,"[0, 0, 0]",,,656.8386040000041,656.8386040000041,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
2,"[0, 0.2]",1,0,4,4,4,,,,,,,658.9052404999966,658.9052404999966,658.9052404999966,659.9052849,659.8886109000014,None,1,None,None,"[0, 0, 0]",,,658.9052404999966,658.9052404999966,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
5,"[0, 0]",0,0,5,5,5,,,,,,,660.8552900000068,None,660.8552900000068,661.855315000008,661.8386266000016,662.8386414999986,1,None,None,"[0, 0, 0]",,,660.8552900000068,None,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",0,0,6,6,6,,,,,,,662.8553027000016,662.8553027000016,662.8553027000016,663.8553044,663.8386419000017,664.8385325999989,1,None,None,"[0, 0, 0]",,,662.8553027000016,662.8553027000016,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
1,"[-0.2, 0.2]",1,0,7,7,7,,,,,,,664.8553198000009,664.8553198000009,664.8553198000009,665.855329500002,665.8386555000034,666.8386696999951,0,None,None,"[0, 0, 0]",,,664.8553198000009,664.8553198000009,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
8,"[0, -0.2]",0,0,8,8,8,,,,,,,666.8552922999952,666.8552922999952,666.8552922999952,667.8553392000031,667.8386948999978,668.8386918000033,1,None,None,"[0, 0, 0]",,,666.8552922999952,666.8552922999952,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",0,0,9,9,9,,,,,,,668.8553478999966,668.8553478999966,668.8553478999966,669.8553528000048,669.8386868999951,670.8387017000059,1,None,None,"[0, 0, 0]",,,668.8553478999966,668.8553478999966,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 0, 0]",,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
,,,,,,,,,,,670.8553637000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.209876543209877,651.8513139100105,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,0,0,0,688.739179199998,None,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",690.9222177000047,None,690.9222177000047,691.9221000999969,691.9055344999942,692.9055458000075,"[0, 0, 0]",1,690.9222177000047,None,,,,,,,,,,,0.014447989990003407,5.011360189993866,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",None,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",692.9222087999951,694.922213400001,692.9222087999951,693.9222066000075,693.9055372000003,694.9055529000034,"[0, 0, 0]",1,692.9222087999951,694.922213400001,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
7,"[-0.2, -0.2]",1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,None,None,"[0, 0, 0]",694.9388980999938,696.9389274999994,694.9388980999938,695.9389038999943,695.922218199994,696.9222315000079,"[0, 0, 0]",1,694.9388980999938,696.9389274999994,,,,,,,,,,,,,,,,,3,F,2,19,L,MCK,2021_Oct_05_1848,2020.2.10,distractmap2,59.99480444878698,"['Left Arm', 'Abdomen', 'Chest', 'Left Face']",
